Dataset Row,Quarter,Total CO2 Emission (kgCO2e),Total Cost (�),Total Subsidy for Nuclear (�),Total Subsidy for Solar (�),Total Subsidy for Wind (�),Total Subsidy for Gas (�),Total Subsidy for Hydro (�),Total Subsidy for Coal (�)
147,94,291104957.7750002,545058270.0,722089908969.345,63886470138.27514,0.0,0.0,0.0,0.0
147,95,290624787.02500015,545058270.0,717285215332.9226,63722637870.78724,0.0,0.0,0.0,0.0
147,96,290144616.27500015,545058270.0,712480521696.5002,63558805603.29934,0.0,0.0,0.0,0.0
147,97,289664445.52500015,545058270.0,707675828060.0778,63394973335.811424,0.0,0.0,0.0,0.0
147,98,289184274.7750002,545058270.0,702871134423.6552,63231141068.323524,0.0,0.0,0.0,0.0
147,99,288704104.0250002,545058270.0,698066440787.2327,63067308800.8356,0.0,0.0,0.0,0.0
147,100,288223933.2750002,545058270.0,693261747150.8103,62903476533.3477,0.0,0.0,0.0,0.0
147,101,287743762.52500015,545058270.0,688457053514.3878,62739644265.8598,0.0,0.0,0.0,0.0
147,102,287263591.77500015,545058270.0,683652359877.9653,62575811998.37189,0.0,0.0,0.0,0.0
147,103,286783421.0250002,545058270.0,678847666241.5428,62411979730.88398,0.0,0.0,0.0,0.0
147,104,286303250.2750002,545058270.0,674042972605.1204,62248147463.39609,0.0,0.0,0.0,0.0
147,105,285823079.5250002,545058270.0,669238278968.698,62084315195.90818,0.0,0.0,0.0,0.0
147,106,285342908.7750002,545058270.0,664433585332.2755,61920482928.42028,0.0,0.0,0.0,0.0
147,107,284862738.0250002,545058270.0,659628891695.853,61756650660.932365,0.0,0.0,0.0,0.0
147,108,284382567.2750002,545058270.0,654824198059.4305,61592818393.44446,0.0,0.0,0.0,0.0
147,109,283902396.5250002,545058270.0,650019504423.008,61428986125.95656,0.0,0.0,0.0,0.0
147,110,283422225.7750002,545058270.0,645214810786.5856,61265153858.46864,0.0,0.0,0.0,0.0
147,111,282942055.0250003,545058270.0,640410117150.163,61101321590.98074,0.0,0.0,0.0,0.0
147,112,282461884.2750002,545058270.0,635605423513.7406,60937489323.49284,0.0,0.0,0.0,0.0
147,113,281981713.5250002,545058270.0,630800729877.3181,60773657056.00492,0.0,0.0,0.0,0.0
147,114,281501542.7750003,545058270.0,625996036240.8956,60609824788.51704,0.0,0.0,0.0,0.0
147,115,281021372.0250002,545058270.0,621191342604.4733,60445992521.02912,0.0,0.0,0.0,0.0
147,116,280541201.2750003,545058270.0,616386648968.0508,60282160253.54122,0.0,0.0,0.0,0.0
147,117,280061030.52500033,545058270.0,611581955331.6283,60118327986.05331,0.0,0.0,0.0,0.0
147,118,279580859.7750003,545058270.0,606777261695.2058,59954495718.5654,0.0,0.0,0.0,0.0
147,119,279100689.0250003,545058270.0,601972568058.7833,59790663451.0775,0.0,0.0,0.0,0.0
147,120,278620518.2750003,545058270.0,597167874422.3608,59626831183.58961,0.0,0.0,0.0,0.0
147,121,278140347.5250003,545058270.0,592363180785.9384,59462998916.101685,0.0,0.0,0.0,0.0
147,122,277660176.77500033,545058270.0,587558487149.5159,59299166648.613785,0.0,0.0,0.0,0.0
147,123,277180006.0250003,545058270.0,582753793513.0934,59135334381.12588,0.0,0.0,0.0,0.0
147,124,276699835.2750003,545058270.0,577949099876.671,58971502113.63798,0.0,0.0,0.0,0.0
147,125,276219664.5250003,545058270.0,573144406240.2485,58807669846.15008,0.0,0.0,0.0,0.0
147,126,275739493.7750003,545058270.0,568339712603.826,58643837578.662155,0.0,0.0,0.0,0.0
147,127,275259323.02500033,545058270.0,563535018967.4036,58480005311.174255,0.0,0.0,0.0,0.0
147,128,274779152.2750003,545058270.0,558730325330.9811,58316173043.68636,0.0,0.0,0.0,0.0
147,129,274298981.5250003,545058270.0,553925631694.5586,58152340776.19844,0.0,0.0,0.0,0.0
147,130,273818810.7750003,545058270.0,549120938058.1361,57988508508.71054,0.0,0.0,0.0,0.0
147,131,273338640.0250003,545058270.0,544316244421.7137,57824676241.222626,0.0,0.0,0.0,0.0
147,132,272858469.27500033,545058270.0,539511550785.2912,57660843973.73472,0.0,0.0,0.0,0.0
147,133,272378298.5250003,545058270.0,534706857148.8687,57497011706.24682,0.0,0.0,0.0,0.0
147,134,271898127.77500033,545058270.0,529902163512.4462,57333179438.7589,0.0,0.0,0.0,0.0
147,135,271417957.02500033,545058270.0,525097469876.0238,57169347171.271,0.0,0.0,0.0,0.0
147,136,270937786.27500033,545058270.0,520292776239.6013,57005514903.78312,0.0,0.0,0.0,0.0
147,137,270457615.52500033,545058270.0,515488082603.17883,56841682636.2952,0.0,0.0,0.0,0.0
147,138,269977444.77500033,545058270.0,510683388966.75635,56677850368.8073,0.0,0.0,0.0,0.0
147,139,269497274.02500033,545058270.0,505878695330.33386,56514018101.31938,0.0,0.0,0.0,0.0
147,140,269017103.27500033,545058270.0,501074001693.91144,56350185833.831474,0.0,0.0,0.0,0.0
147,141,268536932.5250003,545058270.0,496269308057.48895,56186353566.34358,0.0,0.0,0.0,0.0
147,142,268056761.77500036,545058270.0,491464614421.06647,56022521298.85566,0.0,0.0,0.0,0.0
147,143,267576591.02500036,545058270.0,486659920784.644,55858689031.36776,0.0,0.0,0.0,0.0
147,144,267096420.2750004,545058270.0,481855227148.2215,55694856763.879875,0.0,0.0,0.0,0.0
147,145,266616249.5250003,545058270.0,477050533511.7991,55531024496.391945,0.0,0.0,0.0,0.0
147,146,266136078.77500036,545058270.0,472245839875.3766,55367192228.904045,0.0,0.0,0.0,0.0
147,147,265655908.02500036,545058270.0,467441146238.9541,55203359961.41614,0.0,0.0,0.0,0.0
147,148,265175737.27500042,545058270.0,462636452602.5316,55039527693.92822,0.0,0.0,0.0,0.0
147,149,264695566.52500042,545058270.0,457831758966.1092,54875695426.44032,0.0,0.0,0.0,0.0
147,150,264215395.77500033,545058270.0,453027065329.6867,54711863158.952415,0.0,0.0,0.0,0.0
147,151,263735225.02500036,545058270.0,448222371693.2642,54548030891.464516,0.0,0.0,0.0,0.0
147,152,263255054.27500036,545058270.0,443417678056.84174,54384198623.976616,0.0,0.0,0.0,0.0
147,153,262774883.5250004,545058270.0,438612984420.41925,54220366356.4887,0.0,0.0,0.0,0.0
147,154,262294712.77500045,545058270.0,433808290783.9968,54056534089.0008,0.0,0.0,0.0,0.0
147,155,261799716.32500046,541884645.0,429204124432.4162,53887393761.22149,0.0,0.0,0.0,0.0
147,156,261281759.97500044,541884645.0,424910505738.4347,53710033077.33858,0.0,0.0,0.0,0.0
147,157,260763803.62500042,541884645.0,420616887044.4531,53532672393.45567,0.0,0.0,0.0,0.0
147,158,260245847.27500048,541884645.0,416323268350.4717,53355311709.57275,0.0,0.0,0.0,0.0
147,159,259727890.9250005,541884645.0,412029649656.4901,53177951025.689835,0.0,0.0,0.0,0.0
147,160,259209934.57500046,541884645.0,407736030962.5086,53000590341.80693,0.0,0.0,0.0,0.0
147,161,258691978.2250004,541884645.0,403442412268.52704,52823229657.924,0.0,0.0,0.0,0.0
147,162,258174021.87500045,541884645.0,399148793574.5456,52645868974.0411,0.0,0.0,0.0,0.0
147,163,257656065.52500048,541884645.0,394855174880.564,52468508290.15818,0.0,0.0,0.0,0.0
147,164,257138109.1750005,541884645.0,390561556186.5825,52291147606.27525,0.0,0.0,0.0,0.0
147,165,256620152.82500052,541884645.0,386267937492.60095,52113786922.392365,0.0,0.0,0.0,0.0
147,166,256102196.47500053,541884645.0,381974318798.6195,51936426238.50943,0.0,0.0,0.0,0.0
147,167,255584240.12500048,541884645.0,377680700104.6379,51759065554.626526,0.0,0.0,0.0,0.0
147,168,255066283.77500045,541884645.0,373387081410.65643,51581704870.74362,0.0,0.0,0.0,0.0
147,169,254548327.42500052,541884645.0,369093462716.67487,51404344186.8607,0.0,0.0,0.0,0.0
147,170,254030371.07500052,541884645.0,364799844022.6934,51226983502.97779,0.0,0.0,0.0,0.0
147,171,253512414.72500053,541884645.0,360506225328.7118,51049622819.09488,0.0,0.0,0.0,0.0
147,172,252994458.37500048,541884645.0,356212606634.7303,50872262135.21195,0.0,0.0,0.0,0.0
147,173,252476502.02500048,541884645.0,351918987940.7488,50694901451.329056,0.0,0.0,0.0,0.0
147,174,251958545.67500052,541884645.0,347625369246.7673,50517540767.44613,0.0,0.0,0.0,0.0
147,175,251440589.32500055,541884645.0,343331750552.7857,50340180083.56322,0.0,0.0,0.0,0.0
147,176,250922632.97500056,541884645.0,339038131858.80426,50162819399.68031,0.0,0.0,0.0,0.0
147,177,250403567.37500048,535718745.0,334759516496.24854,49985061569.903534,0.0,0.0,0.0,0.0
147,178,249854402.6250005,535718745.0,330888011814.84515,49796527311.16084,0.0,0.0,0.0,0.0
147,179,249305237.87500048,535718745.0,327016507133.44183,49607993052.418144,0.0,0.0,0.0,0.0
147,180,248756073.1250005,535718745.0,323145002452.0385,49419458793.67543,0.0,0.0,0.0,0.0
147,181,248206908.37500054,535718745.0,319273497770.6352,49230924534.93275,0.0,0.0,0.0,0.0
147,182,247644221.57500046,532490715.0,315584887655.5597,49037548963.02009,0.0,0.0,0.0,0.0
147,183,247057148.8250005,532490715.0,312226113456.61664,48835442464.88721,0.0,0.0,0.0,0.0
147,184,246470076.07500046,532490715.0,308867339257.67365,48633335966.75431,0.0,0.0,0.0,0.0
147,185,245883003.32500052,532490715.0,305508565058.7306,48431229468.62142,0.0,0.0,0.0,0.0
147,186,245295930.57500058,532490715.0,302149790859.78766,48229122970.48853,0.0,0.0,0.0,0.0
147,187,244708857.82500052,532490715.0,298791016660.84454,48027016472.35565,0.0,0.0,0.0,0.0
147,188,244121785.0750005,532490715.0,295432242461.9016,47824909974.22274,0.0,0.0,0.0,0.0
147,189,243500209.0250005,525871440.0,292540147952.08673,47610450224.86713,0.0,0.0,0.0,0.0
147,190,242836735.27500054,525871440.0,290214747225.5097,47380989799.815125,0.0,0.0,0.0,0.0
147,191,242173261.52500057,525871440.0,287889346498.9327,47151529374.76311,0.0,0.0,0.0,0.0
147,192,241475375.8250006,522425790.0,286029389893.01245,46909748404.62082,0.0,0.0,0.0,0.0
147,193,240772507.2750006,522425790.0,284236829590.8954,46666183419.67832,0.0,0.0,0.0,0.0
147,194,240069638.72500062,522425790.0,282444269288.7782,46422618434.735825,0.0,0.0,0.0,0.0
147,195,239366770.17500058,522425790.0,280651708986.6611,46179053449.793335,0.0,0.0,0.0,0.0
147,196,238663901.62500066,522425790.0,278859148684.544,45935488464.85082,0.0,0.0,0.0,0.0
147,197,237961033.07500067,522425790.0,277066588382.4269,45691923479.90833,0.0,0.0,0.0,0.0
147,198,237258164.52500066,522425790.0,275274028080.30975,45448358494.96583,0.0,0.0,0.0,0.0
147,199,236555295.9750006,522425790.0,273481467778.19257,45204793510.02333,0.0,0.0,0.0,0.0
147,200,235852427.42500055,522425790.0,271688907476.07547,44961228525.08083,0.0,0.0,0.0,0.0
147,201,235130144.52500063,518798790.0,270158938949.89355,44710712600.869446,0.0,0.0,0.0,0.0
147,202,234403078.57500055,517334040.0,268906255117.3186,44458332104.8814,0.0,0.0,0.0,0.0
147,203,233699130.22500053,517334040.0,267653571284.74362,44214004728.71391,0.0,0.0,0.0,0.0
147,204,232995181.87500048,517334040.0,266400887452.1686,43969677352.54639,0.0,0.0,0.0,0.0
147,205,232291233.5250005,517334040.0,265148203619.59357,43725349976.37891,0.0,0.0,0.0,0.0
147,206,231623859.67500052,515844180.0,263895519787.01862,43493763491.604744,0.0,0.0,0.0,0.0
147,207,230958872.32500052,515844180.0,262642835954.44363,43263008354.82744,0.0,0.0,0.0,0.0
147,208,230293884.9750005,515844180.0,261390152121.8686,43032253218.05012,0.0,0.0,0.0,0.0
147,209,229628897.62500048,515844180.0,260137468289.29358,42801498081.272804,0.0,0.0,0.0,0.0
147,210,229004670.4000005,512789130.0,258884784456.7186,42584941917.16237,0.0,0.0,0.0,0.0
147,211,228418206.3000005,512789130.0,257632100624.14365,42381540707.304184,0.0,0.0,0.0,0.0
147,212,227834152.75000048,511198830.0,256379416791.5686,42178979223.36834,0.0,0.0,0.0,0.0
147,213,227288177.75000054,511198830.0,255126732958.99362,41989682573.40065,0.0,0.0,0.0,0.0
147,214,226742202.75000048,511198830.0,253874049126.4186,41800385923.43293,0.0,0.0,0.0,0.0
147,215,226196227.75000045,511198830.0,252621365293.84363,41611089273.46523,0.0,0.0,0.0,0.0
147,216,225650252.7500005,511198830.0,251368681461.26862,41421792623.49753,0.0,0.0,0.0,0.0
147,217,225104277.7500005,511198830.0,250115997628.69363,41232495973.529816,0.0,0.0,0.0,0.0
147,218,224558302.7500005,511198830.0,248863313796.11862,41043199323.56211,0.0,0.0,0.0,0.0
147,219,224012327.75000045,511198830.0,247610629963.54364,40853902673.594406,0.0,0.0,0.0,0.0
147,220,223475268.82500038,509608530.0,246357946130.96863,40667711978.41017,0.0,0.0,0.0,0.0
147,221,222968600.7750004,509608530.0,245105262298.39365,40492108081.06943,0.0,0.0,0.0,0.0
147,222,222461932.72500038,509608530.0,243852578465.81863,40316504183.72865,0.0,0.0,0.0,0.0
147,223,221993212.80000037,507934530.0,242599894633.24365,40154119686.22129,0.0,0.0,0.0,0.0
147,224,221527568.5000004,507934530.0,241347210800.66864,39992806596.50053,0.0,0.0,0.0,0.0
147,225,221061924.20000038,507934530.0,240094526968.09363,39831493506.77977,0.0,0.0,0.0,0.0
147,226,220596279.90000033,507934530.0,238841843135.51865,39670180417.05902,0.0,0.0,0.0,0.0
147,227,220130635.60000032,507934530.0,237589159302.94363,39508867327.338264,0.0,0.0,0.0,0.0
147,228,219664991.30000037,507934530.0,236336475470.36865,39347554237.61751,0.0,0.0,0.0,0.0
147,229,219199347.0000004,507934530.0,235083791637.79364,39186241147.89675,0.0,0.0,0.0,0.0
147,230,218733702.70000038,507934530.0,233831107805.21866,39024928058.175995,0.0,0.0,0.0,0.0
147,231,218268058.40000036,507934530.0,232578423972.64365,38863614968.45525,0.0,0.0,0.0,0.0
147,232,217802414.10000032,507934530.0,231325740140.06866,38702301878.73449,0.0,0.0,0.0,0.0
147,233,217336769.80000034,507934530.0,230073056307.49365,38540988789.01373,0.0,0.0,0.0,0.0
147,234,216871125.50000036,507934530.0,228820372474.91867,38379675699.292984,0.0,0.0,0.0,0.0
147,235,216405481.20000035,507934530.0,227567688642.34366,38218362609.57223,0.0,0.0,0.0,0.0
147,236,215939836.90000036,507934530.0,226315004809.76868,38057049519.85147,0.0,0.0,0.0,0.0
147,237,215474192.60000035,507934530.0,225062320977.19366,37895736430.130714,0.0,0.0,0.0,0.0
147,238,215008548.30000028,507934530.0,223809637144.61868,37734423340.40997,0.0,0.0,0.0,0.0
147,239,214542904.00000033,507934530.0,222556953312.04367,37573110250.68921,0.0,0.0,0.0,0.0
147,240,214077259.7000004,507934530.0,221304269479.46866,37411797160.96845,0.0,0.0,0.0,0.0
148,1,1864310432.5,790135740.0,723483945364.968,7382435637.854025,0.0,0.0,0.0,0.0
148,2,152064606.29999998,619593120.0,3673917575306.781,12070282267.891333,0.0,0.0,0.0,0.0
148,3,166552329.275,619593120.0,3470242570349.726,16758128897.928637,0.0,0.0,0.0,0.0
148,4,181028763.075,619593120.0,3261014175668.5796,21445975527.96594,0.0,0.0,0.0,0.0
148,5,210004209.02499992,619593120.0,2853664165754.472,30821668788.040554,0.0,0.0,0.0,0.0
148,6,237280587.72499996,603180945.0,2469531044306.757,39648016575.49141,0.0,0.0,0.0,0.0
148,7,250865170.12499997,586768770.0,2272489344697.506,44047508210.255196,0.0,0.0,0.0,0.0
148,8,259900979.275,586768770.0,2137604314404.4124,46976282314.04453,0.0,0.0,0.0,0.0
148,9,266058393.12499994,576069120.0,2042051089631.2524,48974408483.51788,0.0,0.0,0.0,0.0
148,10,270769592.47499996,576069120.0,1966259649298.927,50504941985.297905,0.0,0.0,0.0,0.0
148,11,275480791.825,576069120.0,1890468208966.6006,52035475487.07794,0.0,0.0,0.0,0.0
148,12,280191991.175,576069120.0,1814676768634.275,53566008988.857956,0.0,0.0,0.0,0.0
148,13,283456708.72499996,570084570.0,1758650765261.1199,54628863399.028984,0.0,0.0,0.0,0.0
148,14,285614324.575,565369470.0,1717752742660.8591,55333767700.61596,0.0,0.0,0.0,0.0
148,15,287680656.12499994,565369470.0,1678102073519.8757,56009157798.49698,0.0,0.0,0.0,0.0
148,16,289746987.675,565369470.0,1638451404378.8923,56684547896.37799,0.0,0.0,0.0,0.0
148,17,291813319.22499996,565369470.0,1598800735237.9094,57359937994.259,0.0,0.0,0.0,0.0
148,18,293828806.62499994,559022220.0,1559844825506.6658,58018889070.31089,0.0,0.0,0.0,0.0
148,19,294827978.47499996,559022220.0,1534776350055.0315,58349243178.73268,0.0,0.0,0.0,0.0
148,20,295827150.325,559022220.0,1509707874603.3972,58679597287.15448,0.0,0.0,0.0,0.0
148,21,296826322.175,559022220.0,1484639399151.7627,59009951395.57627,0.0,0.0,0.0,0.0
148,22,297825494.025,559022220.0,1459570923700.1282,59340305503.99805,0.0,0.0,0.0,0.0
148,23,298824665.875,559022220.0,1434502448248.4934,59670659612.41985,0.0,0.0,0.0,0.0
148,24,299823837.72499996,559022220.0,1409433972796.859,60001013720.84163,0.0,0.0,0.0,0.0
148,25,300823009.575,559022220.0,1384365497345.2249,60331367829.26343,0.0,0.0,0.0,0.0
148,26,301657662.325,555032520.0,1361545091589.0605,60608529327.00713,0.0,0.0,0.0,0.0
148,27,302240168.37499994,555032520.0,1342170142044.8674,60804166301.17356,0.0,0.0,0.0,0.0
148,28,302822674.42499995,555032520.0,1322795192500.6743,60999803275.33996,0.0,0.0,0.0,0.0
148,29,303405180.47499996,555032520.0,1303420242956.4812,61195440249.50639,0.0,0.0,0.0,0.0
148,30,303987686.52500004,555032520.0,1284045293412.2888,61391077223.672806,0.0,0.0,0.0,0.0
148,31,304570192.57500005,555032520.0,1264670343868.0955,61586714197.83924,0.0,0.0,0.0,0.0
148,32,305152698.625,555032520.0,1245295394323.9026,61782351172.00565,0.0,0.0,0.0,0.0
148,33,305735204.675,555032520.0,1225920444779.7092,61977988146.172066,0.0,0.0,0.0,0.0
148,34,306317710.725,555032520.0,1206545495235.5164,62173625120.338486,0.0,0.0,0.0,0.0
148,35,306403417.22499996,548503920.0,1193959058472.383,62208635972.381714,0.0,0.0,0.0,0.0
148,36,306434350.175,548503920.0,1182121074368.3528,62225937341.93564,0.0,0.0,0.0,0.0
148,37,306465283.125,548503920.0,1170283090264.3228,62243238711.48955,0.0,0.0,0.0,0.0
148,38,306496216.075,548503920.0,1158445106160.2927,62260540081.043465,0.0,0.0,0.0,0.0
148,39,306527149.02500004,548503920.0,1146607122056.2625,62277841450.59739,0.0,0.0,0.0,0.0
148,40,306558081.97499996,548503920.0,1134769137952.2324,62295142820.15132,0.0,0.0,0.0,0.0
148,41,306589014.925,548503920.0,1122931153848.2024,62312444189.70524,0.0,0.0,0.0,0.0
148,42,306619947.875,548503920.0,1111093169744.1719,62329745559.259155,0.0,0.0,0.0,0.0
148,43,306650880.82500005,548503920.0,1099255185640.1418,62347046928.81307,0.0,0.0,0.0,0.0
148,44,306681813.77500004,548503920.0,1087417201536.1118,62364348298.366974,0.0,0.0,0.0,0.0
148,45,306712746.72499996,548503920.0,1075579217432.0817,62381649667.92091,0.0,0.0,0.0,0.0
148,46,306743679.675,548503920.0,1063741233328.0516,62398951037.47483,0.0,0.0,0.0,0.0
148,47,306774612.62500006,548503920.0,1051903249224.0215,62416252407.02876,0.0,0.0,0.0,0.0
148,48,306805545.57500005,548503920.0,1040065265119.9913,62433553776.582664,0.0,0.0,0.0,0.0
148,49,306836478.52500004,548503920.0,1028227281015.9614,62450855146.13658,0.0,0.0,0.0,0.0
148,50,306867411.475,548503920.0,1016389296911.9312,62468156515.69052,0.0,0.0,0.0,0.0
148,51,306898344.4250001,548503920.0,1004551312807.901,62485457885.24444,0.0,0.0,0.0,0.0
148,52,306929277.3750002,548503920.0,992713328703.871,62502759254.79835,0.0,0.0,0.0,0.0
148,53,306960210.32500005,548503920.0,980875344599.8408,62520060624.352264,0.0,0.0,0.0,0.0
148,54,306991143.27500004,548503920.0,969037360495.8107,62537361993.90618,0.0,0.0,0.0,0.0
148,55,307022076.225,548503920.0,957199376391.7804,62554663363.46012,0.0,0.0,0.0,0.0
148,56,307053009.1750001,548503920.0,945361392287.7504,62571964733.01404,0.0,0.0,0.0,0.0
148,57,307083942.1250001,548503920.0,933523408183.7202,62589266102.56794,0.0,0.0,0.0,0.0
148,58,307114875.0750001,548503920.0,921685424079.6898,62606567472.121895,0.0,0.0,0.0,0.0
148,59,307145808.02500004,548503920.0,909847439975.6598,62623868841.67581,0.0,0.0,0.0,0.0
148,60,307064660.37500006,545058270.0,899540980176.7722,62604932110.48416,0.0,0.0,0.0,0.0
148,61,306767541.0750001,545058270.0,892185662959.176,62516167037.80543,0.0,0.0,0.0,0.0
148,62,306470421.7750001,545058270.0,884830345741.5798,62427401965.126686,0.0,0.0,0.0,0.0
148,63,305990251.0250001,545058270.0,879976333341.8248,62279452369.10744,0.0,0.0,0.0,0.0
148,64,305510080.27500004,545058270.0,875122320942.0702,62131502773.08817,0.0,0.0,0.0,0.0
148,65,305029909.52500004,545058270.0,870268308542.3152,61983553177.06893,0.0,0.0,0.0,0.0
148,66,304549738.77500004,545058270.0,865414296142.5603,61835603581.04969,0.0,0.0,0.0,0.0
148,67,304069568.02500015,545058270.0,860560283742.8053,61687653985.03044,0.0,0.0,0.0,0.0
148,68,303589397.27500015,545058270.0,855706271343.0503,61539704389.01119,0.0,0.0,0.0,0.0
148,69,303109226.52500004,545058270.0,850852258943.2955,61391754792.99193,0.0,0.0,0.0,0.0
148,70,302629055.77500004,545058270.0,845998246543.5406,61243805196.97269,0.0,0.0,0.0,0.0
148,71,302148885.02500004,545058270.0,841144234143.7856,61095855600.95344,0.0,0.0,0.0,0.0
148,72,301668714.27500015,545058270.0,836290221744.031,60947906004.934204,0.0,0.0,0.0,0.0
148,73,301188543.52500015,545058270.0,831436209344.276,60799956408.91495,0.0,0.0,0.0,0.0
148,74,300708372.7750001,545058270.0,826582196944.5211,60652006812.895706,0.0,0.0,0.0,0.0
148,75,300228202.02500004,545058270.0,821728184544.7661,60504057216.87644,0.0,0.0,0.0,0.0
148,76,299748031.27500004,545058270.0,816874172145.0111,60356107620.8572,0.0,0.0,0.0,0.0
148,77,299267860.52500015,545058270.0,812020159745.2563,60208158024.83796,0.0,0.0,0.0,0.0
148,78,298787689.77500015,545058270.0,807166147345.5015,60060208428.8187,0.0,0.0,0.0,0.0
148,79,298307519.02500015,545058270.0,802312134945.7465,59912258832.79946,0.0,0.0,0.0,0.0
148,80,297827348.27500004,545058270.0,797458122545.9918,59764309236.78021,0.0,0.0,0.0,0.0
148,81,297347177.5250001,545058270.0,792604110146.2369,59616359640.76097,0.0,0.0,0.0,0.0
148,82,296867006.77500015,545058270.0,787750097746.4819,59468410044.741714,0.0,0.0,0.0,0.0
148,83,296386836.02500015,545058270.0,782896085346.727,59320460448.72247,0.0,0.0,0.0,0.0
148,84,295906665.27500015,545058270.0,778042072946.9722,59172510852.70323,0.0,0.0,0.0,0.0
148,85,295426494.5250001,545058270.0,773188060547.2173,59024561256.68397,0.0,0.0,0.0,0.0
148,86,294946323.7750001,545058270.0,768334048147.4624,58876611660.66473,0.0,0.0,0.0,0.0
148,87,294466153.02500015,545058270.0,763480035747.7075,58728662064.64548,0.0,0.0,0.0,0.0
148,88,293985982.27500015,545058270.0,758626023347.9526,58580712468.626236,0.0,0.0,0.0,0.0
148,89,293505811.52500015,545058270.0,753772010948.1979,58432762872.60697,0.0,0.0,0.0,0.0
148,90,293025640.77500015,545058270.0,748917998548.4429,58284813276.58774,0.0,0.0,0.0,0.0
148,91,292545470.02500015,545058270.0,744063986148.688,58136863680.56849,0.0,0.0,0.0,0.0
148,92,292065299.27500015,545058270.0,739209973748.933,57988914084.54923,0.0,0.0,0.0,0.0
148,93,291585128.5250002,545058270.0,734355961349.1782,57840964488.52999,0.0,0.0,0.0,0.0
148,94,291104957.7750002,545058270.0,729501948949.4233,57693014892.51074,0.0,0.0,0.0,0.0
148,95,290624787.02500015,545058270.0,724647936549.6685,57545065296.49149,0.0,0.0,0.0,0.0
148,96,290144616.27500015,545058270.0,719793924149.9137,57397115700.47225,0.0,0.0,0.0,0.0
148,97,289664445.52500015,545058270.0,714939911750.1588,57249166104.453,0.0,0.0,0.0,0.0
148,98,289184274.7750002,545058270.0,710085899350.4038,57101216508.43376,0.0,0.0,0.0,0.0
148,99,288704104.0250002,545058270.0,705231886950.6489,56953266912.4145,0.0,0.0,0.0,0.0
148,100,288223933.2750002,545058270.0,700377874550.894,56805317316.39525,0.0,0.0,0.0,0.0
148,101,287743762.52500015,545058270.0,695523862151.1392,56657367720.37601,0.0,0.0,0.0,0.0
148,102,287263591.77500015,545058270.0,690669849751.3843,56509418124.35676,0.0,0.0,0.0,0.0
148,103,286783421.0250002,545058270.0,685815837351.6294,56361468528.3375,0.0,0.0,0.0,0.0
148,104,286303250.2750002,545058270.0,680961824951.8745,56213518932.31827,0.0,0.0,0.0,0.0
148,105,285823079.5250002,545058270.0,676107812552.1196,56065569336.29902,0.0,0.0,0.0,0.0
148,106,285342908.7750002,545058270.0,671253800152.3647,55917619740.27978,0.0,0.0,0.0,0.0
148,107,284862738.0250002,545058270.0,666399787752.6099,55769670144.26052,0.0,0.0,0.0,0.0
148,108,284382567.2750002,545058270.0,661545775352.8549,55621720548.24127,0.0,0.0,0.0,0.0
148,109,283902396.5250002,545058270.0,656691762953.1,55473770952.22202,0.0,0.0,0.0,0.0
148,110,283422225.7750002,545058270.0,651837750553.3451,55325821356.202774,0.0,0.0,0.0,0.0
148,111,282942055.0250003,545058270.0,646983738153.5901,55177871760.18353,0.0,0.0,0.0,0.0
148,112,282461884.2750002,545058270.0,642129725753.8353,55029922164.16429,0.0,0.0,0.0,0.0
148,113,281981713.5250002,545058270.0,637275713354.0804,54881972568.14503,0.0,0.0,0.0,0.0
148,114,281501542.7750003,545058270.0,632421700954.3256,54734022972.12579,0.0,0.0,0.0,0.0
148,115,281021372.0250002,545058270.0,627567688554.5707,54586073376.10654,0.0,0.0,0.0,0.0
148,116,280541201.2750003,545058270.0,622713676154.8158,54438123780.087296,0.0,0.0,0.0,0.0
148,117,280061030.52500033,545058270.0,617859663755.0608,54290174184.06804,0.0,0.0,0.0,0.0
148,118,279580859.7750003,545058270.0,613005651355.3059,54142224588.04879,0.0,0.0,0.0,0.0
148,119,279100689.0250003,545058270.0,608151638955.551,53994274992.02955,0.0,0.0,0.0,0.0
148,120,278620518.2750003,545058270.0,603297626555.7961,53846325396.010315,0.0,0.0,0.0,0.0
148,121,278140347.5250003,545058270.0,598443614156.0413,53698375799.99105,0.0,0.0,0.0,0.0
148,122,277660176.77500033,545058270.0,593589601756.2864,53550426203.97181,0.0,0.0,0.0,0.0
148,123,277180006.0250003,545058270.0,588735589356.5315,53402476607.95255,0.0,0.0,0.0,0.0
148,124,276699835.2750003,545058270.0,583881576956.7766,53254527011.93331,0.0,0.0,0.0,0.0
148,125,276219664.5250003,545058270.0,579027564557.0217,53106577415.91407,0.0,0.0,0.0,0.0
148,126,275739493.7750003,545058270.0,574173552157.2667,52958627819.894806,0.0,0.0,0.0,0.0
148,127,275259323.02500033,545058270.0,569319539757.5118,52810678223.875565,0.0,0.0,0.0,0.0
148,128,274779152.2750003,545058270.0,564465527357.757,52662728627.85633,0.0,0.0,0.0,0.0
148,129,274298981.5250003,545058270.0,559611514958.0021,52514779031.83707,0.0,0.0,0.0,0.0
148,130,273818810.7750003,545058270.0,554757502558.2472,52366829435.817825,0.0,0.0,0.0,0.0
148,131,273338640.0250003,545058270.0,549903490158.4923,52218879839.79857,0.0,0.0,0.0,0.0
